open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1638079200000,54431.0,54974.1,54194.3,54547.1,4846.593,1638100799999,264235695.7102,75320,2406.753,131213803.7093,0
1638100800000,54547.1,54688.2,53837.1,53943.8,5016.298,1638122399999,272094450.8163,83678,2482.294,134636580.566,0
1638122400000,53943.9,57487.5,53213.2,57327.0,16229.1,1638143999999,902461303.9932,235304,8251.908,458974120.0022,0
1638144000000,57328.2,58320.9,57192.0,57380.5,9353.209,1638165599999,538834731.9578,133613,4748.668,273570891.2011,0
1638165600000,57380.4,57725.0,56734.5,56951.2,5817.406,1638187199999,333147735.6503,95638,2868.165,164265381.8259,0
1638187200000,56951.3,58824.7,56866.0,58676.3,8748.778,1638208799999,503253081.3735,138506,4474.323,257321783.6143,0
1638208800000,58676.3,58922.2,57726.2,57841.9,5382.76,1638230399999,313578469.9863,100969,2647.369,154231332.4701,0
1638230400000,57841.9,58019.1,56319.5,56340.2,6950.335,1638251999999,397926610.6921,126357,3346.236,191551240.0514,0
1638252000000,56339.4,57767.5,55930.5,57626.8,11114.137,1638273599999,631462576.459,165908,5532.251,314224202.8267,0
1638273600000,57626.8,59247.2,56539.0,57412.7,23286.817,1638295199999,1346761606.8712,334637,11766.443,680498425.3501,0
1638295200000,57412.8,58422.1,56800.0,56987.6,9527.179,1638316799999,548137837.1624,150026,4811.386,276796621.7815,0
1638316800000,56988.0,57722.2,56700.0,56834.2,6875.093,1638338399999,393382676.7413,113506,3444.948,197115797.2945,0
1638338400000,56834.2,57876.6,56732.6,57207.8,7124.121,1638359999999,407088017.8074,125802,3609.931,206250743.4108,0
1638360000000,57209.9,59100.0,57070.6,58070.4,9744.32,1638381599999,567681375.8513,178682,4867.6,283582866.0866,0
1638381600000,58070.4,58171.3,56509.2,57229.1,8604.224,1638403199999,492338423.2239,166607,4348.117,248771461.2742,0
1638403200000,57229.1,57435.0,55821.0,56945.6,7923.687,1638424799999,449005408.2961,132789,3888.23,220314859.25,0
1638424800000,56945.5,57220.0,56101.8,56357.6,5319.311,1638446399999,301481990.75,106758,2626.854,148876004.5878,0
1638446400000,56357.6,57406.7,56060.8,56626.5,6232.096,1638467999999,352462397.7825,147222,3090.486,174757181.1152,0
1638468000000,56626.6,57257.1,56193.1,56525.5,3751.726,1638489599999,212922859.6085,88995,1851.75,105081111.2821,0
1638489600000,56525.5,57093.1,56115.0,56783.7,4769.831,1638511199999,269727024.3877,84363,2435.473,137711422.9173,0
1638511200000,56782.8,57387.9,56494.1,57034.5,4485.12,1638532799999,255261422.5694,77882,2219.716,126325302.4671,0
1638532800000,57031.1,57709.4,54627.1,55036.6,12112.5,1638554399999,678536054.2591,217819,5957.717,333813302.2069,0
1638554400000,55035.0,55189.9,50614.9,53630.0,15008.752,1638575999999,805875918.7576,292501,7164.249,384792946.9847,0
1638576000000,53628.1,53886.4,41550.0,47582.2,23569.461,1638597599999,1163613712.3527,396732,11198.232,552901479.9476,0
1638597600000,47583.9,48058.9,46190.6,46546.3,18488.116,1638619199999,874647079.5491,383059,9183.255,434418655.8627,0
1638619200000,46546.3,48568.7,46546.2,48277.6,10255.131,1638640799999,489267654.4363,230814,5145.07,245432142.2596,0
1638640800000,48275.0,49519.4,48196.4,49192.7,9088.606,1638662399999,445271649.6331,177685,4609.322,225801088.6517,0
1638662400000,49190.8,49739.0,48365.4,49461.7,7225.682,1638683999999,354735463.789,195576,3624.454,177922260.1006,0
1638684000000,49461.7,49714.1,48773.2,49286.6,5578.396,1638705599999,275018285.2306,163645,2792.66,137676593.7388,0
1638705600000,49284.4,49719.6,47800.0,49284.4,9930.545,1638727199999,484667701.7492,229940,5040.861,246016003.0532,0
1638727200000,49294.1,49572.9,48317.4,49434.8,6099.246,1638748799999,298921601.8394,179858,3051.633,149559396.5361,0
1638748800000,49431.2,49463.6,48325.0,48720.5,5633.832,1638770399999,275429799.5407,163172,2817.055,137710398.1818,0
1638770400000,48720.5,49469.1,47210.0,48623.8,13224.272,1638791999999,636182103.0054,292912,6714.626,322987505.8645,0
1638792000000,48625.9,49283.8,47857.0,48989.8,7953.201,1638813599999,386557328.0001,207801,4038.444,196269864.2646,0
1638813600000,48989.9,50916.5,48790.8,50458.5,6340.678,1638835199999,316490165.1284,169990,3308.027,165060959.0189,0
1638835200000,50458.6,51519.7,50365.7,50909.0,5001.637,1638856799999,254264672.135,126822,2580.71,131208639.1833,0
1638856800000,50912.9,51550.6,50858.7,51482.5,4577.349,1638878399999,234446067.2314,136633,2279.627,116760616.3874,0
1638878400000,51482.5,51956.2,50682.0,51015.9,7175.495,1638899999999,368067208.2168,202437,3606.705,185022693.069,0
1638900000000,51011.4,51211.7,50055.9,50604.0,5020.299,1638921599999,254125888.8287,146696,2455.555,124279143.8272,0
1638921600000,50609.9,50812.4,50112.5,50425.0,3826.754,1638943199999,193111225.386,113126,1920.396,96903987.2985,0
1638943200000,50425.0,50713.0,48842.5,49207.4,5957.591,1638964799999,296387388.3192,148211,2886.363,143606835.7029,0
1638964800000,49207.4,51285.1,48606.7,50310.1,8634.677,1638986399999,431958195.0767,219254,4365.49,218394867.8624,0
1638986400000,50310.2,50882.0,50095.0,50498.4,3782.025,1639007999999,191083631.2196,128853,1876.15,94792372.4255,0
1639008000000,50500.0,50819.2,49448.3,49791.0,4683.177,1639029599999,234384952.6338,144210,2299.507,115077501.195,0
1639029600000,49791.0,50389.4,48900.1,49188.7,7360.108,1639051199999,364083233.5615,200000,3699.194,182999902.8079,0
1639051200000,49188.0,49692.9,48096.0,48207.7,8358.038,1639072799999,407710214.6048,237415,4136.909,201807913.4866,0
1639072800000,48207.7,48462.6,47341.7,47568.8,8209.916,1639094399999,392755783.7877,224980,4045.031,193495973.335,0
1639094400000,47567.0,48801.7,47458.2,48264.2,6761.983,1639115999999,326445687.6536,211548,3426.375,165397499.6343,0
1639116000000,48264.2,48752.1,47570.3,48734.9,6052.911,1639137599999,291337049.7449,199506,3043.375,146505559.5482,0
1639137600000,48736.0,50155.8,47271.0,47724.2,12199.796,1639159199999,592260707.3961,295570,6070.205,294738868.1991,0
1639159200000,47725.0,48550.0,46775.4,47149.8,7940.769,1639180799999,379375263.5999,210926,3784.481,180944116.0673,0
1639180800000,47146.3,48686.7,46750.1,48335.6,9411.621,1639202399999,451300734.7079,230649,4845.307,232329692.9538,0
1639202400000,48335.6,48929.9,47801.0,48262.2,6951.798,1639223999999,336296336.2023,262522,3464.408,167600010.1296,0
1639224000000,48262.2,49293.6,48180.0,48720.6,5059.897,1639245599999,246152596.1519,184088,2520.326,122617138.0998,0
1639245600000,48720.5,49500.0,48400.0,49400.4,3256.606,1639267199999,159112251.3645,144680,1650.346,80638900.8035,0
1639267200000,49401.0,49708.3,48840.2,48987.1,3902.642,1639288799999,192113271.0508,144994,1915.416,94291654.443,0
1639288800000,48987.1,49379.7,48660.0,49142.4,3829.254,1639310399999,187762396.3279,109764,1955.812,95907514.4248,0
1639310400000,49140.0,50498.6,49105.6,50260.2,6731.318,1639331999999,335232759.8733,205858,3503.226,174466028.4692,0
1639332000000,50260.3,50790.0,49900.1,50072.0,4185.469,1639353599999,210732249.6297,171466,2127.67,107122363.7549,0
1639353600000,50071.9,50195.3,48451.7,49255.4,6509.645,1639375199999,319834003.6778,199844,3141.691,154341041.5731,0
1639375200000,49254.1,49319.8,48100.0,48865.2,4838.965,1639396799999,236306560.2008,168112,2368.581,115672157.7939,0
1639396800000,48865.2,49026.9,46612.8,47506.8,11353.012,1639418399999,541263773.343,340001,5716.681,272524679.5195,0
1639418400000,47506.7,47680.0,45644.6,46693.8,9281.045,1639439999999,432945641.1262,288088,4586.311,213984738.6102,0
1639440000000,46693.8,47230.0,46288.9,46708.9,4801.915,1639461599999,225115142.8312,164125,2421.773,113526080.5849,0
1639461600000,46708.9,47778.7,46323.7,47620.5,5487.187,1639483199999,258219258.5025,218848,2813.123,132380263.212,0
1639483200000,47620.5,47960.0,46553.6,46629.6,5919.365,1639504799999,279183358.6236,208056,2998.681,141432365.0435,0
1639504800000,46629.6,48672.2,46447.0,48354.2,5797.288,1639526399999,276295202.2128,183517,3059.591,145786466.3186,0
1639526400000,48354.2,48783.6,47849.3,48135.0,4455.529,1639547999999,214759914.4942,161388,2225.402,107277750.687,0
1639548000000,48135.1,48784.1,47952.1,48153.6,3911.788,1639569599999,189171529.2057,128608,2041.883,98743411.4781,0
1639569600000,48153.6,48312.5,46550.0,47107.2,7751.532,1639591199999,366506001.8194,218275,3815.862,180371449.7147,0
1639591200000,47107.2,49500.0,47034.8,48881.6,12996.469,1639612799999,632137859.5628,359947,6641.104,323002317.7219,0
1639612800000,48884.0,49296.1,48521.5,48540.6,3317.022,1639634399999,162234408.8005,128950,1674.996,81926999.0058,0
1639634400000,48541.7,49458.3,48528.2,49225.2,2941.531,1639655999999,144055479.3482,108829,1524.687,74663944.5192,0
1639656000000,49225.2,49280.8,48082.3,48114.5,5578.939,1639677599999,271276610.8606,181860,2754.643,133947206.093,0
1639677600000,48114.5,48399.9,47533.0,47636.0,3934.216,1639699199999,188493980.4756,139610,1914.314,91719882.357,0
1639699200000,47636.0,48011.9,47415.7,47727.0,3009.114,1639720799999,143788385.1851,107758,1509.317,72124638.363,0
1639720800000,47727.0,47763.8,46764.9,47135.0,4691.428,1639742399999,221025836.6682,136861,2273.969,107138228.1828,0
1639742400000,47135.0,47463.6,45407.0,46768.0,9843.545,1639763999999,457340380.5321,259785,4711.479,219001202.1377,0
1639764000000,46771.6,47103.1,45531.9,46147.5,5401.919,1639785599999,251171312.2024,159162,2548.133,118508331.3012,0
1639785600000,46150.1,46872.9,45502.2,46610.6,5813.099,1639807199999,268097470.4599,166337,3023.59,139492854.3424,0
1639807200000,46610.7,47367.5,46219.8,47087.4,3977.511,1639828799999,185906635.7005,99288,2004.295,93719340.5962,0
1639828800000,47095.0,47250.0,46571.3,46684.7,3363.77,1639850399999,157767334.0808,88520,1660.917,77905358.7393,0
1639850400000,46684.7,47121.1,46342.5,46840.3,2585.871,1639871999999,120895092.7845,81143,1268.106,59287701.4398,0
1639872000000,46840.2,48083.8,46434.0,47631.9,4545.051,1639893599999,215508392.0457,103534,2302.501,109183866.2412,0
1639893600000,47632.0,47744.2,46822.0,47155.0,3278.415,1639915199999,155052929.3454,94143,1564.855,74010027.3655,0
1639915200000,47155.0,48320.4,46892.4,47152.5,6469.571,1639936799999,306684215.0025,138485,3305.023,156672020.4597,0
1639936800000,47152.6,47566.0,46500.0,46684.4,4000.859,1639958399999,187785774.0284,94875,1940.668,91094849.5209,0
1639958400000,46681.5,47230.0,46234.2,46442.8,5484.331,1639979999999,256092126.3827,115929,2774.807,129579747.7678,0
1639980000000,46442.9,46666.4,45787.0,46105.0,4817.707,1640001599999,222538359.4754,109652,2360.158,109026311.8839,0
1640001600000,46104.9,46507.0,45576.2,46139.4,6948.701,1640023199999,319664383.2493,140604,3480.601,160132708.2453,0
1640023200000,46136.8,47538.5,46045.7,46910.2,4999.172,1640044799999,234030060.1161,112192,2611.237,122237052.1792,0
1640044800000,46910.2,48845.3,46665.5,48617.0,7202.392,1640066399999,344362058.9585,140024,3860.201,184501133.2658,0
1640066400000,48616.8,49061.1,48361.8,48860.8,3959.571,1640087999999,192620574.8164,109141,2106.133,102464658.7903,0
1640088000000,48860.8,49329.9,48310.3,48648.1,4296.383,1640109599999,209507245.2021,140814,2117.757,103281172.1173,0
1640109600000,48648.1,49288.8,48350.0,48893.9,2447.745,1640131199999,119557726.4059,93768,1279.686,62506370.6988,0
1640131200000,48893.9,49625.7,48600.9,48976.4,3577.313,1640152799999,175798138.3868,111480,1857.241,91284225.6694,0
1640152800000,48977.6,49550.0,48857.2,48999.8,2672.973,1640174399999,131439882.6756,93435,1315.412,64682751.2042,0
1640174400000,48999.8,49252.3,48450.0,48725.3,4485.942,1640195999999,218904351.7263,124976,2194.804,107103478.5905,0
1640196000000,48725.1,49140.3,48519.5,48599.4,2994.321,1640217599999,146208864.7397,79912,1475.303,72036911.1358,0
1640217600000,48599.4,48743.0,48033.0,48399.1,4535.518,1640239199999,219437159.1326,115152,2269.557,109803223.7069,0
1640239200000,48399.1,48559.0,48052.0,48371.0,3135.66,1640260799999,151498562.407,80881,1602.635,77437822.8093,0
1640260800000,48371.0,50182.4,48336.9,50055.1,5165.402,1640282399999,253584895.9482,137032,2754.592,135321281.2783,0
1640282400000,50055.2,51388.5,50055.2,50837.5,6300.426,1640303999999,319828837.8145,145098,3274.943,166246392.7881,0
1640304000000,50837.5,51519.7,50660.8,51016.1,3551.141,1640325599999,181396622.7497,96391,1891.16,96596433.8027,0
1640325600000,51016.1,51488.2,50764.0,50992.1,2557.84,1640347199999,130734049.3963,94174,1270.872,64969984.0651,0
1640347200000,50992.1,51240.0,50401.8,51113.0,4074.735,1640368799999,207476054.0626,118160,1931.191,98342656.7527,0
1640368800000,51113.0,51838.6,50520.0,50828.9,4363.329,1640390399999,223103199.0807,140315,2145.633,109754604.98,0
1640390400000,50829.6,51148.0,50631.2,50901.4,1504.098,1640411999999,76618325.6302,61893,755.165,38469359.6695,0
1640412000000,50901.4,51100.0,50568.0,50707.5,1676.833,1640433599999,85227753.9862,72908,831.548,42273262.5412,0
1640433600000,50708.5,50950.0,50168.2,50810.0,3217.871,1640455199999,163012051.6035,98526,1555.176,78792602.8086,0
1640455200000,50810.0,51183.0,50365.1,50418.8,3073.416,1640476799999,156183474.5082,100048,1476.19,75041954.8607,0
1640476800000,50420.7,50694.8,49645.5,49888.0,3646.963,1640498399999,182664156.4836,114189,1667.131,83505593.6691,0
1640498400000,49888.0,50174.2,49400.0,49764.7,2400.535,1640519999999,119811594.4856,83840,1099.927,54916406.5543,0
1640520000000,49764.7,50414.9,49664.0,50264.7,2718.909,1640541599999,136028013.1082,75392,1425.373,71313231.8111,0
1640541600000,50263.8,51333.2,49936.3,50788.4,3297.997,1640563199999,166929056.0657,121835,1747.848,88462025.5299,0
1640563200000,50788.4,51149.8,50475.9,50882.1,2650.157,1640584799999,134733885.7161,97285,1356.271,68948514.2429,0
1640584800000,50882.0,51000.0,50534.6,50786.9,2266.953,1640606399999,115174541.7417,87516,1092.195,55497418.0996,0
1640606400000,50786.9,52119.3,50611.4,51863.4,4276.089,1640627999999,219971331.6482,161130,2280.439,117304148.0628,0
1640628000000,51863.4,51950.9,50658.1,50727.6,3322.017,1640649599999,170208100.8038,128858,1563.876,80128208.5334,0
1640649600000,50727.6,50727.7,48579.9,49205.3,6344.803,1640671199999,315288106.6707,216564,2993.781,148777019.3727,0
1640671200000,49205.2,49451.4,48794.0,49212.1,3728.799,1640692799999,183352500.0561,136959,1873.622,92130127.1282,0
1640692800000,49212.1,49378.0,47654.0,48034.9,6250.234,1640714399999,303975560.6425,179820,2983.705,145148329.4114,0
1640714400000,48034.9,48045.1,47296.6,47541.7,4006.092,1640735999999,191040936.466,152472,1970.626,93988361.776,0
1640736000000,47541.8,48132.2,47437.9,47896.4,2361.463,1640757599999,112978282.8231,104509,1147.36,54898881.8421,0
1640757600000,47896.4,48093.0,47389.8,47748.4,2695.08,1640779199999,128617964.1549,125256,1321.093,63051445.446,0
1640779200000,47748.3,48041.5,46526.8,47556.4,6295.941,1640800799999,298146817.0518,184469,3024.661,143281421.5627,0
1640800800000,47556.3,47762.1,46057.4,46452.1,5079.734,1640822399999,238547417.0143,135927,2509.823,117863771.3315,0
1640822400000,46452.1,46936.4,45902.0,46756.2,4130.902,1640843999999,192130691.0992,114208,2064.015,96016190.1645,0
1640844000000,46756.1,47550.0,46673.3,47505.7,2762.115,1640865599999,129811165.1933,78288,1428.951,67168226.1842,0
1640865600000,47505.7,47779.9,47082.7,47640.5,3422.076,1640887199999,162304371.2426,64097,1679.792,79675663.6814,0
1640887200000,47640.5,47900.0,46714.1,47107.7,3453.359,1640908799999,163485276.1101,67032,1703.969,80687208.7886,0
1640908800000,47107.8,47442.6,46824.7,47260.1,2943.315,1640930399999,138675424.8497,52182,1569.473,73939920.2022,0
1640930400000,47260.0,48548.9,46832.3,47971.8,5612.243,1640951999999,268577355.3262,100296,2855.677,136579855.0943,0
1640952000000,47971.8,48135.0,46850.0,47003.1,3859.353,1640973599999,183918958.6398,73852,1840.689,87757601.2678,0
1640973600000,47003.1,47028.0,45650.0,46206.6,5863.462,1640995199999,271068048.8211,107115,2824.066,130561427.4582,0
1640995200000,46216.0,47547.5,46203.9,47185.0,2722.261,1641016799999,127532973.0646,50635,1377.855,64536955.0604,0
1641016800000,47185.0,47333.5,46714.9,46761.9,2479.723,1641038399999,116629292.066,50509,1168.389,54960744.1203,0
1641038400000,46762.0,47932.1,46762.0,47738.3,3382.035,1641059999999,159949053.1536,62416,1690.78,79980016.1229,0
1641060000000,47738.4,47819.6,47223.9,47721.7,2596.445,1641081599999,123277174.9224,51641,1344.724,63839087.8237,0
1641081600000,47721.8,47748.7,46776.7,47082.1,2754.531,1641103199999,130269492.0254,45374,1343.653,63552789.6585,0
1641103200000,47084.9,47606.5,46967.0,47232.4,2081.851,1641124799999,98336707.0566,32886,1123.822,53089216.4976,0
1641124800000,47232.5,47994.2,47011.3,47402.6,3780.08,1641146399999,179240792.539,75954,1888.555,89554989.6623,0
1641146400000,47401.5,47469.6,46629.6,47288.0,3276.386,1641167999999,154221431.2915,71802,1653.256,77814982.1588,0
1641168000000,47286.6,47286.6,46728.0,47086.1,2341.909,1641189599999,110013124.6803,50217,1198.84,56316107.2753,0
1641189600000,47086.2,47428.4,46781.1,47361.4,2376.4,1641211199999,111838212.34,51590,1186.65,55849371.9175,0
1641211200000,47361.4,47560.0,46278.2,46577.2,5858.471,1641232799999,274331663.8378,120590,2845.209,133255356.8146,0
1641232800000,46577.2,46730.9,45687.7,46438.9,4990.225,1641254399999,230541197.6283,101695,2413.124,111496422.1231,0
1641254400000,46446.0,46540.7,45950.0,46151.6,2850.893,1641275999999,131753699.1307,63863,1385.925,64058104.0047,0
1641276000000,46157.9,46748.6,46067.1,46712.9,3251.079,1641297599999,151180495.9251,63289,1601.734,74480278.8635,0
1641297600000,46712.9,47513.0,46400.2,46556.0,5793.391,1641319199999,271995188.5694,100889,2902.881,136309361.6196,0
1641319200000,46556.0,46709.7,45500.0,45823.5,6792.057,1641340799999,313026326.7995,113111,3280.988,151195139.5282,0
1641340800000,45821.6,46551.4,45717.3,46305.2,2027.162,1641362399999,93756266.9038,39444,1034.908,47858428.5998,0
1641362400000,46305.2,47045.0,46095.0,46266.7,3721.915,1641383999999,173351463.0164,60531,1804.603,84054543.2476,0
1641384000000,46266.7,46817.2,45902.9,46006.4,6112.29,1641405599999,283427114.1482,110226,3042.653,141081260.6218,0
1641405600000,46006.3,46371.5,42410.0,43422.6,15154.702,1641427199999,673821930.2219,299242,7121.237,316802832.3922,0
1641427200000,43425.9,43762.2,42571.8,43028.2,5963.369,1641448799999,257537675.3274,104203,2923.81,126270161.095,0
1641448800000,43028.2,43246.3,42390.0,42852.8,5253.236,1641470399999,225177487.3376,88485,2607.179,111762165.2142,0
1641470400000,42852.8,43215.7,42628.0,42988.2,5331.4,1641491999999,228835064.4961,93684,2689.628,115433417.3862,0
1641492000000,42988.2,43549.8,42964.0,43076.1,3149.487,1641513599999,136130801.2764,55378,1582.414,68394647.3313,0
1641513600000,43075.6,43128.2,40882.7,41826.6,11186.242,1641535199999,469365481.7591,150988,5208.544,218480495.561,0
1641535200000,41827.9,42869.7,41207.8,42232.9,7668.479,1641556799999,321926357.1195,109440,3810.508,159905531.6335,0
1641556800000,42232.9,42748.6,40579.3,41976.3,13603.646,1641578399999,566179703.1511,220654,6753.916,281147770.1985,0
1641578400000,41969.8,42035.0,41320.0,41542.5,3852.293,1641599999999,160615238.8079,66618,1917.236,79933197.4451,0
1641600000000,41543.3,42239.9,41543.3,41941.9,2774.219,1641621599999,116146073.6591,46309,1418.485,59390680.9468,0
1641621600000,41947.9,42180.3,41718.9,41920.6,2516.033,1641643199999,105517963.3652,46727,1330.563,55805503.3327,0
1641643200000,41920.5,42035.3,40805.3,40845.5,5638.941,1641664799999,234016997.7503,99955,2618.378,108677781.424,0
1641664800000,40845.4,42300.0,40512.1,41689.4,7624.686,1641686399999,314484138.9535,145259,3889.497,160408587.2949,0
1641686400000,41689.4,42160.2,41398.7,41758.0,3251.732,1641707999999,135898277.5722,58021,1609.365,67253844.0917,0
1641708000000,41757.9,41992.9,41400.0,41860.6,2558.959,1641729599999,106750580.7627,47454,1298.807,54188839.0227,0
1641729600000,41858.4,42185.8,41207.2,42070.2,4251.417,1641751199999,177427696.3741,80550,2181.3,91061850.2571,0
1641751200000,42070.1,42770.8,41765.0,41852.9,4279.04,1641772799999,180868975.3891,83482,2206.06,93257701.9165,0
1641772800000,41856.4,42213.1,41587.0,42013.0,2475.755,1641794399999,103682071.8382,50133,1244.472,52124964.8957,0
1641794400000,42011.4,42133.3,41437.7,41559.9,3530.668,1641815999999,147572252.1795,60431,1727.982,72245504.1441,0
1641816000000,41559.9,42163.8,39620.0,41167.2,21239.735,1641837599999,867624968.7838,339910,10344.601,422644148.3557,0
1641837600000,41167.2,41982.1,41105.6,41804.4,5075.335,1641859199999,210812623.775,100892,2607.569,108296446.3958,0
1641859200000,41800.1,42383.0,41539.3,42099.7,3223.771,1641880799999,135540680.7334,62705,1671.423,70274401.0533,0
1641880800000,42097.8,42681.1,41571.2,41805.6,3905.27,1641902399999,164057080.6378,72969,1919.712,80664764.6629,0
1641902400000,41805.2,43100.0,41260.0,42525.7,9412.566,1641923999999,396481839.3973,172697,4777.819,201327865.0764,0
1641924000000,42525.7,43079.9,42344.1,42715.8,3114.415,1641945599999,133142436.4011,64210,1568.126,67041992.8933,0
1641945600000,42715.8,42947.4,42437.8,42699.7,1800.637,1641967199999,76779540.6254,40382,889.303,37922816.486,0
1641967200000,42699.7,43500.0,42464.8,42919.3,4235.62,1641988799999,181615615.6294,80417,2227.857,95552445.557,0
1641988800000,42919.3,44060.0,42870.2,43818.3,7620.62,1642010399999,332185298.7829,131666,3934.469,171538904.7483,0
1642010400000,43818.3,44305.0,43525.0,43894.0,3546.493,1642031999999,155454783.1003,64220,1850.894,81141522.6957,0
1642032000000,43894.0,44038.4,43431.9,43660.0,1726.348,1642053599999,75386909.0051,38492,873.586,38146205.3448,0
1642053600000,43660.1,44002.0,43500.0,43606.9,2275.381,1642075199999,99582332.5222,48303,1114.34,48774474.4776,0
1642075200000,43606.1,44411.2,42571.4,42820.2,8239.597,1642096799999,358152154.7009,151250,4099.813,178323669.14,0
1642096800000,42820.1,42949.8,42318.1,42560.5,3402.379,1642118399999,145149117.9068,75803,1633.181,69682918.4714,0
1642118400000,42558.8,42898.2,42368.7,42887.5,2023.473,1642139999999,86306210.3464,80302,1032.306,44034988.7129,0
1642140000000,42883.0,42953.0,41828.8,42004.9,4537.577,1642161599999,192072005.6041,116934,2236.971,94661463.5278,0
1642161600000,42004.9,43360.0,41705.0,42916.8,6847.76,1642183199999,292491529.1908,184868,3690.135,157619051.5634,0
1642183200000,42916.7,43460.0,42784.1,43066.9,2799.138,1642204799999,120674585.047,111848,1431.73,61730399.5981,0
1642204800000,43066.9,43172.1,42718.0,42983.9,1977.677,1642226399999,84993939.4423,84218,1015.339,43646184.8134,0
1642226400000,42983.9,43284.8,42885.4,43022.9,1800.112,1642247999999,77500336.0789,72301,920.123,39615092.5404,0
1642248000000,43022.9,43556.0,42556.4,43370.6,4282.833,1642269599999,184476053.4797,114250,2194.769,94575864.1011,0
1642269600000,43370.6,43800.0,43074.7,43082.4,2714.0,1642291199999,117849496.9381,99477,1392.781,60484571.4659,0
1642291200000,43085.3,43144.0,42840.0,42968.0,1479.608,1642312799999,63635121.99,54855,690.394,29698495.5842,0
1642312800000,42967.7,43281.7,42771.5,42976.9,1641.139,1642334399999,70655061.3405,55065,784.411,33771721.6522,0
1642334400000,42976.9,43470.0,42555.0,43076.4,4251.841,1642355999999,183307004.4836,118039,2160.027,93147708.7378,0
1642356000000,43076.4,43263.4,42750.9,43071.2,2074.586,1642377599999,89263990.0772,69136,1023.033,44019689.6949,0
1642377600000,43071.2,43168.7,42300.0,42663.3,2665.218,1642399199999,113874043.8894,90592,1237.488,52883838.3834,0
1642399200000,42663.3,42960.0,42580.0,42682.0,2527.685,1642420799999,108098232.1891,73882,1340.409,57326141.117,0
1642420800000,42678.7,42785.9,41953.0,42119.9,5069.012,1642442399999,215040215.2345,126751,2451.876,104035965.9418,0
1642442400000,42120.0,42410.0,41555.8,42197.7,4512.0,1642463999999,189589339.1912,110707,2251.342,94618480.0824,0
1642464000000,42197.8,42426.4,41892.3,42107.3,2138.367,1642485599999,90182459.7368,60052,1098.886,46340651.3267,0
1642485600000,42107.3,42329.0,41480.0,41857.6,3912.385,1642507199999,163827815.407,112745,1912.948,80109671.5966,0
1642507200000,41856.1,41940.4,41283.0,41497.8,5767.684,1642528799999,239826908.4076,132470,2876.297,119603212.5432,0
1642528800000,41497.8,42684.0,41400.1,42348.5,4057.93,1642550399999,170476350.2332,87983,2118.104,88976953.6184,0
1642550400000,42348.5,42498.0,41572.9,41763.3,3816.145,1642571999999,160228263.9647,83876,1932.654,81124549.0486,0
1642572000000,41763.3,42163.3,41143.3,42030.0,6445.232,1642593599999,267907719.77,120455,3240.207,134721927.01,0
1642593600000,42030.1,42550.0,41685.7,42151.5,8231.798,1642615199999,346833558.9943,152781,4173.2,175811827.1954,0
1642615200000,42157.6,42224.4,41571.5,41668.5,3939.412,1642636799999,164793864.9031,86796,1991.766,83312872.1485,0
1642636800000,41668.4,42065.8,41648.5,41891.1,1861.83,1642658399999,77937606.3321,46466,935.55,39163932.5558,0
1642658400000,41891.1,42218.1,41822.0,42124.7,2803.734,1642679999999,117841648.5025,52014,1455.077,61163663.3944,0
1642680000000,42124.6,43500.0,41936.0,43029.0,8744.474,1642701599999,374543966.6332,150531,4504.105,192892566.0065,0
1642701600000,43029.1,43189.6,40564.6,40673.6,11495.069,1642723199999,479641345.3217,182311,5458.996,227785977.6885,0
1642723200000,40673.5,41109.3,38200.0,38900.0,15860.963,1642744799999,627863215.521,251500,7496.303,296748378.6227,0
1642744800000,38899.9,39263.9,38546.2,38879.0,5894.314,1642766399999,229330421.0798,99844,2903.692,112970506.4368,0
1642766400000,38884.6,39045.0,37662.0,38377.6,13299.933,1642787999999,511602876.6151,230112,6595.949,253748086.1787,0
1642788000000,38377.5,38622.3,35406.9,36440.2,18708.566,1642809599999,696899634.659,346291,9111.277,339461197.081,0
1642809600000,36440.0,36812.4,35598.9,35735.1,7823.488,1642831199999,284127599.7012,155293,3893.393,141425606.8201,0
1642831200000,35735.0,35964.7,33963.5,35390.6,16235.652,1642852799999,572164653.041,284047,8131.919,286678848.1688,0
1642852800000,35387.3,36185.0,34467.9,34595.7,13677.509,1642874399999,482060102.6718,232613,6869.299,242189828.5884,0
1642874400000,34590.3,35702.0,34230.7,35046.0,10750.339,1642895999999,374804561.7983,194213,5430.278,189323298.8712,0
1642896000000,35052.0,35542.9,34812.0,35436.1,4932.637,1642917599999,173471189.4964,99504,2532.063,89052539.3489,0
1642917600000,35436.0,36137.6,35169.0,35673.0,6826.126,1642939199999,243527819.4815,129839,3545.745,126530191.2091,0
1642939200000,35673.0,36055.4,34860.0,35332.6,5810.116,1642960799999,206069729.8397,122777,2879.065,102126148.9431,0
1642960800000,35327.9,36499.9,34600.0,36240.2,10175.63,1642982399999,360340844.0236,171572,5326.741,188707407.9837,0
1642982400000,36240.2,36250.0,34934.2,35172.0,5858.202,1643003999999,207897301.2357,105094,2897.003,102785987.1059,0
1643004000000,35172.1,35598.0,33030.0,33694.0,15715.772,1643025599999,537858472.3775,280410,7663.923,262283258.5808,0
